StudentID,JTE-234,ATE-003,TGL-013,PPL-239,WDM-974,GHL-823,HLU-200,MON-014,FEA-907,LPG-307,TSO-010,LDE-009,JJP-001,MTE-004,LUU-003,LOE-103,PLO-132,BKO-800,SLE-332,BKO-801,DSE-003,DSE-005,ATE-014,JTW-004,ATE-008,DSE-007,ATE-214,JHF-101,KMO-007,WOT-104
1000589,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,8.0,NG,7.0,NG,NG,9.0,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,
1000135,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,6.0,8.0,NG,NG,NG,
1000347,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,7.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,6.0,8.0,NG,NG,NG,
1002758,9.0,9.0,8.0,9.0,8.0,8.0,10.0,8.0,8.0,10.0,NG,8.0,9.0,9.0,9.0,10.0,NG,8.0,9.0,NG,9.0,9.0,9.0,10.0,8.0,9.0,8.0,8.0,8.0,9.0,
1002038,NG,7.0,5.0,6.0,NG,NG,NG,5.0,8.0,6.0,NG,NG,NG,8.0,6.0,6.0,NG,6.0,6.0,NG,6.0,NG,NG,NG,6.0,6.0,7.0,NG,NG,5.0,
1002267,9.0,9.0,7.0,8.0,7.0,7.0,8.0,7.0,9.0,9.0,NG,8.0,9.0,8.0,9.0,8.0,NG,8.0,9.0,NG,8.0,9.0,8.0,9.0,8.0,8.0,9.0,7.0,8.0,7.0,
1001829,NG,9.0,4.0,7.0,NG,NG,NG,6.0,9.0,6.0,NG,NG,NG,8.0,7.0,7.0,NG,7.0,7.0,NG,7.0,NG,NG,6.0,6.0,6.0,8.0,NG,NG,4.0,
1002118,NG,6.0,5.0,6.0,NG,NG,NG,5.0,6.0,5.0,NG,NG,NG,6.0,NG,4.0,NG,6.0,5.0,NG,4.0,NG,NG,6.0,5.0,5.0,6.0,NG,NG,4.0,
1000436,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,9.0,NG,9.0,NG,7.0,NG,NG,9.0,NG,NG,NG,NG,7.0,9.0,NG,NG,NG,
1002815,7.0,8.0,7.0,7.0,7.0,6.0,7.0,7.0,8.0,7.0,NG,7.0,8.0,7.0,8.0,7.0,NG,7.0,7.0,NG,7.0,8.0,6.0,7.0,7.0,7.0,8.0,6.0,9.0,6.0,
1002190,NG,7.0,6.0,6.0,NG,NG,NG,7.0,7.0,7.0,NG,NG,NG,6.0,8.0,6.0,NG,6.0,6.0,NG,6.0,NG,NG,7.0,6.0,7.0,7.0,NG,NG,4.0,
1002015,NG,6.0,3.0,6.0,NG,NG,NG,5.0,8.0,5.0,NG,NG,NG,7.0,NG,6.0,NG,6.0,6.0,NG,6.0,NG,NG,6.0,5.0,6.0,8.0,NG,NG,4.0,
1000537,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,6.0,6.0,NG,NG,NG,
1000512,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,8.0,NG,7.0,NG,NG,8.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1001050,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,7.0,NG,6.0,NG,NG,8.0,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,
1000187,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,7.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1001211,NG,10.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,9.0,NG,7.0,NG,NG,8.0,NG,NG,NG,NG,9.0,8.0,NG,NG,NG,
1002636,7.0,9.0,7.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,NG,7.0,9.0,8.0,7.0,8.0,NG,7.0,8.0,NG,7.0,9.0,7.0,7.0,8.0,7.0,8.0,6.0,8.0,7.0,
1000134,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,6.0,9.0,NG,NG,NG,
1001196,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,7.0,NG,7.0,NG,NG,8.0,NG,NG,NG,NG,7.0,9.0,NG,NG,NG,
1000604,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,9.0,NG,8.0,NG,NG,8.0,NG,NG,NG,NG,9.0,9.0,NG,NG,NG,
1002026,NG,10.0,8.0,8.0,NG,NG,NG,7.0,8.0,10.0,NG,NG,NG,9.0,9.0,8.0,NG,8.0,10.0,NG,8.0,NG,NG,9.0,9.0,9.0,10.0,NG,NG,6.0,
1001093,NG,10.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,9.0,NG,9.0,NG,NG,10.0,NG,NG,NG,NG,8.0,9.0,NG,NG,NG,
1001387,NG,9.0,6.0,6.0,NG,NG,NG,7.0,7.0,8.0,NG,NG,NG,7.0,6.0,7.0,NG,6.0,8.0,NG,6.0,NG,NG,7.0,6.0,8.0,7.0,NG,NG,5.0,
1000078,NG,6.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,6.0,NG,5.0,NG,NG,7.0,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,
1002030,NG,7.0,8.0,7.0,NG,NG,NG,7.0,7.0,10.0,NG,NG,NG,6.0,8.0,7.0,NG,6.0,7.0,NG,6.0,NG,NG,7.0,7.0,7.0,6.0,NG,NG,7.0,
1000971,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,7.0,NG,NG,8.0,NG,NG,NG,NG,7.0,9.0,NG,NG,NG,
1000628,NG,10.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,8.0,NG,9.0,NG,NG,8.0,NG,NG,NG,NG,10.0,10.0,NG,NG,NG,
1000160,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,9.0,NG,8.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,6.0,8.0,NG,NG,NG,
1001448,NG,9.0,9.0,8.0,NG,NG,NG,9.0,8.0,10.0,NG,NG,NG,8.0,9.0,9.0,NG,7.0,7.0,NG,8.0,NG,NG,9.0,8.0,8.0,8.0,NG,NG,7.0,
1002563,8.0,8.0,7.0,6.0,7.0,7.0,7.0,8.0,7.0,7.0,NG,7.0,6.0,8.0,7.0,7.0,NG,7.0,8.0,NG,7.0,9.0,6.0,7.0,6.0,7.0,8.0,7.0,7.0,7.0,
1000251,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,8.0,NG,NG,7.0,NG,NG,NG,NG,8.0,8.0,NG,NG,NG,
1001738,NG,8.0,7.0,8.0,NG,NG,NG,8.0,8.0,7.0,NG,NG,NG,9.0,8.0,7.0,NG,8.0,7.0,NG,7.0,NG,NG,9.0,7.0,9.0,9.0,NG,NG,6.0,
1000818,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,9.0,7.0,NG,NG,NG,
1001166,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,6.0,8.0,NG,NG,NG,
1002724,7.0,8.0,6.0,7.0,7.0,7.0,8.0,7.0,7.0,8.0,NG,6.0,8.0,8.0,7.0,7.0,NG,7.0,7.0,NG,8.0,7.0,7.0,7.0,6.0,6.0,8.0,6.0,6.0,7.0,
1002082,NG,7.0,7.0,7.0,NG,NG,NG,6.0,7.0,7.0,NG,NG,NG,7.0,7.0,7.0,NG,7.0,6.0,NG,6.0,NG,NG,7.0,6.0,6.0,7.0,NG,NG,7.0,
1001580,NG,7.0,8.0,8.0,NG,NG,NG,7.0,7.0,10.0,NG,NG,NG,7.0,8.0,7.0,NG,6.0,7.0,NG,7.0,NG,NG,7.0,7.0,7.0,7.0,NG,NG,6.0,
1000127,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,8.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,
1000753,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,7.0,NG,7.0,NG,NG,7.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1001182,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,7.0,NG,7.0,NG,NG,8.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1000485,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,
1000174,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,8.0,NG,7.0,NG,NG,8.0,NG,NG,NG,NG,8.0,7.0,NG,NG,NG,
1001546,NG,8.0,6.0,6.0,NG,NG,NG,6.0,9.0,8.0,NG,NG,NG,8.0,7.0,7.0,NG,6.0,9.0,NG,7.0,NG,NG,7.0,6.0,7.0,8.0,NG,NG,7.0,
1001689,NG,7.0,7.0,8.0,NG,NG,NG,8.0,6.0,9.0,NG,NG,NG,6.0,8.0,7.0,NG,6.0,7.0,NG,7.0,NG,NG,8.0,6.0,8.0,6.0,NG,NG,7.0,
1000757,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,7.0,NG,7.0,NG,NG,7.0,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,
1000106,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,6.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,6.0,6.0,NG,NG,NG,
1002074,NG,9.0,7.0,8.0,NG,NG,NG,8.0,9.0,8.0,NG,NG,NG,8.0,9.0,7.0,NG,7.0,7.0,NG,6.0,NG,NG,8.0,7.0,8.0,8.0,NG,NG,5.0,
1001033,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,6.0,NG,NG,8.0,NG,NG,NG,NG,9.0,7.0,NG,NG,NG,
1000338,NG,10.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,8.0,NG,7.0,NG,NG,7.0,NG,NG,NG,NG,9.0,9.0,NG,NG,NG,
1000374,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,9.0,NG,8.0,NG,NG,8.0,NG,NG,NG,NG,7.0,9.0,NG,NG,NG,
1001420,NG,8.0,6.0,7.0,NG,NG,NG,7.0,8.0,7.0,NG,NG,NG,8.0,6.0,6.0,NG,7.0,6.0,NG,6.0,NG,NG,8.0,6.0,7.0,9.0,NG,NG,6.0,
1000317,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,8.0,NG,6.0,NG,NG,9.0,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,
1001645,NG,10.0,8.0,9.0,NG,NG,NG,8.0,10.0,9.0,NG,NG,NG,8.0,10.0,9.0,NG,8.0,9.0,NG,8.0,NG,NG,9.0,8.0,9.0,9.0,NG,NG,8.0,
1001811,NG,10.0,6.0,7.0,NG,NG,NG,6.0,10.0,7.0,NG,NG,NG,9.0,7.0,7.0,NG,8.0,8.0,NG,8.0,NG,NG,7.0,7.0,6.0,9.0,NG,NG,6.0,
1001686,NG,7.0,5.0,6.0,NG,NG,NG,5.0,8.0,6.0,NG,NG,NG,8.0,7.0,6.0,NG,6.0,7.0,NG,6.0,NG,NG,7.0,6.0,6.0,7.0,NG,NG,4.0,
1002296,8.0,8.0,7.0,7.0,6.0,7.0,7.0,8.0,8.0,7.0,NG,7.0,6.0,8.0,8.0,8.0,NG,8.0,7.0,NG,8.0,8.0,6.0,8.0,7.0,6.0,7.0,6.0,7.0,7.0,
1000683,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1002524,9.0,10.0,8.0,8.0,8.0,7.0,10.0,8.0,10.0,10.0,NG,8.0,9.0,9.0,10.0,8.0,NG,8.0,10.0,NG,9.0,10.0,8.0,9.0,8.0,9.0,10.0,9.0,9.0,7.0,
1000595,NG,10.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,9.0,NG,10.0,NG,8.0,NG,NG,10.0,NG,NG,NG,NG,8.0,10.0,NG,NG,NG,
1000456,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,7.0,NG,6.0,NG,NG,5.0,NG,NG,NG,NG,6.0,8.0,NG,NG,NG,
1002405,7.0,8.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,NG,5.0,7.0,7.0,6.0,7.0,NG,7.0,7.0,NG,7.0,8.0,5.0,7.0,6.0,6.0,8.0,6.0,5.0,7.0,
1000990,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,5.0,NG,7.0,NG,NG,6.0,NG,NG,NG,NG,4.0,8.0,NG,NG,NG,
1002835,9.0,10.0,8.0,7.0,9.0,8.0,9.0,8.0,9.0,9.0,NG,9.0,10.0,10.0,8.0,10.0,NG,9.0,10.0,NG,10.0,9.0,9.0,7.0,8.0,9.0,9.0,9.0,8.0,8.0,
1001586,NG,8.0,8.0,7.0,NG,NG,NG,8.0,6.0,8.0,NG,NG,NG,6.0,7.0,8.0,NG,7.0,7.0,NG,7.0,NG,NG,7.0,8.0,7.0,7.0,NG,NG,7.0,
1002651,5.0,6.0,7.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,NG,6.0,6.0,6.0,6.0,6.0,NG,6.0,6.0,NG,6.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,7.0,6.0,
1001345,NG,7.0,7.0,6.0,NG,NG,NG,7.0,7.0,7.0,NG,NG,NG,7.0,8.0,7.0,NG,6.0,6.0,NG,8.0,NG,NG,7.0,6.0,7.0,6.0,NG,NG,7.0,
1001240,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,7.0,NG,7.0,NG,NG,8.0,NG,NG,NG,NG,5.0,8.0,NG,NG,NG,
1000124,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,7.0,NG,NG,6.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1000069,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,7.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,
1000416,NG,6.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,5.0,NG,NG,5.0,NG,NG,NG,NG,5.0,6.0,NG,NG,NG,
1002600,8.0,9.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,NG,8.0,7.0,7.0,8.0,9.0,NG,6.0,8.0,NG,9.0,8.0,8.0,9.0,8.0,8.0,8.0,9.0,8.0,9.0,
1002626,10.0,9.0,8.0,7.0,9.0,8.0,9.0,9.0,8.0,9.0,NG,9.0,9.0,9.0,8.0,9.0,NG,8.0,9.0,NG,9.0,9.0,8.0,8.0,7.0,8.0,9.0,8.0,8.0,8.0,
1002744,8.0,8.0,6.0,6.0,6.0,7.0,8.0,6.0,8.0,8.0,NG,6.0,7.0,8.0,7.0,8.0,NG,6.0,8.0,NG,8.0,8.0,7.0,7.0,6.0,7.0,8.0,7.0,5.0,8.0,
1002561,NG,7.0,6.0,8.0,NG,NG,NG,6.0,7.0,6.0,NG,NG,7.0,6.0,7.0,5.0,NG,6.0,6.0,NG,7.0,7.0,NG,8.0,6.0,6.0,7.0,4.0,NG,4.0,
1000767,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,10.0,NG,8.0,NG,NG,9.0,NG,NG,NG,NG,NG,8.0,NG,NG,NG,
1001029,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,8.0,NG,7.0,NG,NG,8.0,NG,NG,NG,NG,9.0,7.0,NG,NG,NG,
1000266,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,6.0,8.0,NG,NG,NG,
1002392,NG,9.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,9.0,NG,8.0,9.0,8.0,8.0,9.0,NG,8.0,9.0,NG,9.0,8.0,8.0,9.0,7.0,8.0,8.0,9.0,8.0,8.0,
1001513,NG,7.0,7.0,6.0,NG,NG,NG,7.0,8.0,7.0,NG,NG,NG,7.0,NG,7.0,NG,6.0,6.0,NG,8.0,NG,NG,7.0,5.0,6.0,7.0,NG,NG,6.0,
1000200,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,8.0,NG,7.0,NG,NG,7.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1001673,NG,9.0,7.0,8.0,NG,NG,NG,8.0,7.0,8.0,NG,NG,NG,7.0,7.0,8.0,NG,7.0,7.0,NG,7.0,NG,NG,8.0,7.0,9.0,7.0,NG,NG,7.0,
1000591,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,8.0,NG,7.0,NG,NG,7.0,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,
1001725,NG,8.0,6.0,6.0,NG,NG,NG,7.0,8.0,8.0,NG,NG,NG,6.0,6.0,8.0,NG,6.0,8.0,NG,7.0,NG,NG,7.0,7.0,7.0,8.0,NG,NG,5.0,
1001386,NG,8.0,6.0,6.0,NG,NG,NG,6.0,7.0,7.0,NG,NG,NG,7.0,7.0,6.0,NG,7.0,7.0,NG,7.0,NG,NG,7.0,7.0,6.0,7.0,NG,NG,5.0,
1001274,NG,6.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,6.0,NG,6.0,NG,NG,8.0,NG,NG,NG,NG,5.0,7.0,NG,NG,NG,
1002058,NG,8.0,7.0,7.0,NG,NG,NG,8.0,8.0,9.0,NG,NG,NG,6.0,7.0,7.0,NG,6.0,8.0,NG,6.0,NG,NG,9.0,7.0,8.0,7.0,NG,NG,6.0,
1000458,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,8.0,NG,NG,6.0,NG,NG,NG,NG,6.0,8.0,NG,NG,NG,
1000998,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,6.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,
1001935,NG,9.0,5.0,6.0,NG,NG,NG,6.0,8.0,6.0,NG,NG,NG,9.0,NG,7.0,NG,7.0,8.0,NG,7.0,NG,NG,6.0,5.0,6.0,9.0,NG,NG,6.0,
1000481,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,8.0,NG,7.0,NG,NG,8.0,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,
1000748,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,6.0,NG,8.0,NG,NG,7.0,NG,NG,NG,NG,7.0,9.0,NG,NG,NG,
1000859,NG,5.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,5.0,NG,6.0,NG,5.0,NG,NG,4.0,NG,NG,NG,NG,5.0,5.0,NG,NG,NG,
1001721,NG,6.0,6.0,6.0,NG,NG,NG,6.0,5.0,6.0,NG,NG,NG,6.0,NG,6.0,NG,5.0,5.0,NG,6.0,NG,NG,6.0,NG,6.0,7.0,NG,NG,7.0,
1002555,7.0,8.0,6.0,6.0,NG,5.0,6.0,6.0,7.0,6.0,NG,6.0,6.0,7.0,6.0,6.0,NG,6.0,6.0,NG,6.0,8.0,5.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,
1000505,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,5.0,NG,NG,6.0,NG,NG,NG,NG,6.0,8.0,NG,NG,NG,
1000328,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,6.0,NG,7.0,NG,NG,5.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1002369,9.0,9.0,7.0,7.0,7.0,6.0,8.0,6.0,8.0,8.0,NG,6.0,8.0,8.0,8.0,9.0,NG,8.0,9.0,NG,7.0,9.0,7.0,7.0,7.0,8.0,9.0,7.0,8.0,6.0,
1001780,NG,7.0,5.0,6.0,NG,NG,NG,4.0,7.0,4.0,NG,NG,NG,8.0,NG,5.0,NG,6.0,7.0,NG,7.0,NG,NG,5.0,5.0,6.0,8.0,NG,NG,5.0,
1001097,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,7.0,NG,8.0,NG,NG,7.0,NG,NG,NG,NG,7.0,10.0,NG,NG,NG,
1002496,NG,6.0,5.0,6.0,NG,NG,NG,6.0,7.0,6.0,NG,NG,6.0,7.0,NG,5.0,NG,6.0,7.0,NG,6.0,8.0,NG,7.0,5.0,6.0,7.0,NG,NG,4.0,
1002333,NG,7.0,4.0,6.0,NG,NG,NG,6.0,6.0,6.0,NG,NG,6.0,6.0,NG,6.0,NG,6.0,6.0,NG,5.0,7.0,NG,6.0,5.0,6.0,6.0,NG,NG,4.0,
1001136,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,8.0,NG,7.0,NG,NG,10.0,NG,NG,NG,NG,6.0,8.0,NG,NG,NG,
1001715,NG,10.0,7.0,8.0,NG,NG,NG,7.0,10.0,9.0,NG,NG,NG,9.0,8.0,8.0,NG,8.0,8.0,NG,8.0,NG,NG,8.0,7.0,9.0,10.0,NG,NG,7.0,
1002739,7.0,7.0,6.0,7.0,6.0,6.0,NG,7.0,7.0,7.0,NG,5.0,8.0,8.0,6.0,7.0,NG,6.0,6.0,NG,7.0,8.0,7.0,7.0,6.0,7.0,7.0,5.0,7.0,6.0,
1001019,NG,6.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,5.0,NG,NG,5.0,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,
1000963,NG,10.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,9.0,NG,9.0,NG,7.0,NG,NG,8.0,NG,NG,NG,NG,9.0,8.0,NG,NG,NG,
1001956,NG,8.0,4.0,8.0,NG,NG,NG,6.0,9.0,6.0,NG,NG,NG,8.0,6.0,7.0,NG,7.0,7.0,NG,7.0,NG,NG,6.0,6.0,6.0,8.0,NG,NG,5.0,
1001316,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,8.0,NG,7.0,NG,NG,8.0,NG,NG,NG,NG,6.0,8.0,NG,NG,NG,
1001954,NG,9.0,8.0,8.0,NG,NG,NG,9.0,9.0,9.0,NG,NG,NG,9.0,8.0,10.0,NG,8.0,10.0,NG,10.0,NG,NG,8.0,8.0,8.0,9.0,NG,NG,9.0,
1002244,6.0,8.0,6.0,7.0,6.0,6.0,NG,6.0,7.0,7.0,NG,6.0,7.0,6.0,7.0,6.0,NG,7.0,6.0,NG,6.0,7.0,5.0,7.0,6.0,6.0,7.0,4.0,7.0,4.0,
1002587,8.0,9.0,6.0,7.0,6.0,6.0,7.0,6.0,8.0,7.0,NG,6.0,8.0,9.0,8.0,7.0,NG,7.0,8.0,NG,7.0,10.0,7.0,7.0,7.0,7.0,8.0,6.0,8.0,6.0,
1000471,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,10.0,NG,8.0,NG,NG,8.0,NG,NG,NG,NG,8.0,9.0,NG,NG,NG,
1000834,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,
1002697,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,9.0,NG,9.0,7.0,9.0,8.0,8.0,NG,7.0,8.0,NG,7.0,8.0,8.0,10.0,7.0,8.0,8.0,8.0,8.0,8.0,
1000933,NG,10.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,9.0,NG,7.0,NG,7.0,NG,NG,8.0,NG,NG,NG,NG,7.0,9.0,NG,NG,NG,
1001232,NG,6.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,8.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,5.0,7.0,NG,NG,NG,
1002103,NG,8.0,6.0,6.0,NG,NG,NG,7.0,7.0,7.0,NG,NG,NG,7.0,7.0,6.0,NG,7.0,7.0,NG,7.0,NG,NG,7.0,6.0,7.0,8.0,NG,NG,6.0,
1002004,NG,8.0,7.0,6.0,NG,NG,NG,7.0,8.0,7.0,NG,NG,NG,7.0,6.0,7.0,NG,6.0,7.0,NG,7.0,NG,NG,7.0,7.0,6.0,7.0,NG,NG,7.0,
1002224,NG,7.0,4.0,7.0,NG,NG,NG,6.0,7.0,7.0,NG,NG,6.0,6.0,6.0,5.0,NG,6.0,6.0,NG,4.0,8.0,NG,7.0,6.0,6.0,7.0,4.0,NG,4.0,
1000646,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,8.0,8.0,NG,NG,NG,
1002732,6.0,7.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,6.0,NG,5.0,7.0,6.0,7.0,7.0,NG,6.0,7.0,NG,6.0,7.0,6.0,8.0,6.0,7.0,8.0,6.0,6.0,6.0,
1002305,6.0,6.0,7.0,7.0,6.0,7.0,7.0,6.0,6.0,7.0,NG,NG,7.0,6.0,6.0,6.0,NG,6.0,6.0,NG,7.0,7.0,6.0,8.0,7.0,6.0,7.0,6.0,7.0,6.0,
1001979,NG,7.0,8.0,7.0,NG,NG,NG,8.0,7.0,9.0,NG,NG,NG,7.0,8.0,8.0,NG,7.0,8.0,NG,6.0,NG,NG,9.0,7.0,7.0,8.0,NG,NG,6.0,
1001864,NG,8.0,7.0,9.0,NG,NG,NG,7.0,8.0,8.0,NG,NG,NG,8.0,8.0,8.0,NG,6.0,7.0,NG,7.0,NG,NG,9.0,7.0,8.0,8.0,NG,NG,6.0,
1001313,NG,10.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,9.0,NG,8.0,NG,NG,8.0,NG,NG,NG,NG,8.0,9.0,NG,NG,NG,
1000958,NG,6.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,7.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,
